index,class,tweet
468,1,"""i can't handle liquor... these bitch can't handle meeedd"" - chief sosa "
469,1,"""i chase dudes... chase bitches."" - edgar bautista "
470,1,"""i love hoes, baby me you forever"" "
471,1,"""i dont even need picture tamar, bitch beat every picture"";;;;; "
472,1,"""i dont hoes"" ; "
473,2,"""i found new way chug have open mouth alot"" shitallysays "
474,1,"""i fucking hate bitch much wanna smack in face tongue kiss her"" "
475,1,"""i got bitch set off like jada picket..queen latifah riding round your niece bitch titi"" "
476,1,"""i got sister, told stop calling woman bitches.."" "
477,1,"""i guess night bitch die...!!!!"" stewie is that nigga...! "
478,1,"""i bitch a bitch, had the bitch eating halibut.."" - freshrhymes jerksquad slowstir "
479,1,"""i this lady-love married, i still wanna bang she have sex me a bitch"" ~a troubadour, probably "
480,1,"""i heard wa looking candy man, bitch"" "
481,1,"""i hope don't get mad, ladies. only call bitch 'bitches' bc don't know name individually."" -katt williams "
482,1,"""i got number  i'm bitch boy"" "
483,1,"""i know shit eatin grin! either fucked girl your dream sold car. know a faggot. what'd you sell?""; "
484,1,"""i be older men cause they're mature"" supposed fool u bitch? "
485,1,"""i prolly leave out bitch my cup my hand yo hand my hand."" "
486,1,"""i said don't like it, taste like wolf pussy"" ""what? do even know that taste like"" "
487,1,"""i taught how eat pussy, cut own hair"" ""i taught how eat pussy hair""; name movie ; "
488,1,"""i used dress like cop too."" ""oh really?"" ""yeah...right /...mad pussy."" ""really?"" ""yes...i'll never forget."" "
489,1,"""i went jail flock, &amp; came home wit strike.. went jail a bitch, came home a a dike""- "
490,1,"""i fuck u u stand"". ""u dizzy bitch"". two unique &amp; separate phrase overheard relative saying i wa younger. "
491,1,"""i woke like thi-"" bitch go back bed "
492,1,"""i would rather call bitch sir"" -my manager "
493,1,"""i'll beat that pussy hard"" "
494,2,"""i'll slit throat-neck"" "
495,1,"""i'm funky honkey."" - 's shout to tonight ""cabaret"" ; jttour "
496,1,"""i'm comparing kfc the pussy"" "
497,1,"""i'm downloading a new personality ordering a new face! bitch.. love you.. goddamn it!"" -axl rose yelling his sex robot "
498,1,"""i'm feelin like malcolm the middle, bitch surround they can't miss em"" "
499,1,"""i'm gonna piss your dimple stop wasting prayer trash team lol"" "
500,1,"""i'm probably main bitch chocolate dipped cinnamon apple"" "
501,1,"""i'm sick shit man sit his bitch ass, i'm fed bro rt geno threw yet another pick smh"""" "
502,1,"""i'm sorry fucked yo bitch... she really dig nigga"" "
503,1,"""ibs"" irritable bitch syndrome. "
504,1,"""if love then hide yo bitch you'll keep shorty."" "
505,1,"""if talk back me ain't getting pussy."" me: "
506,1,"""if a bad bitch put hand high"" every girl the room start waving hand around. "
507,1,"""imma tie bitch in basement donkey-fuck as two week straight"" hahahahahahahahaha centmovie beforeiselfdestruct "
508,1,"""in mind"" gotta the dumb hoe anthem... "
509,2,"""is an albino mexican?"" ""no dad, he's asian."" "
510,1,"""it take true directioner accept larry"" know bitch fan like that make boy cry. thankyoupaulforconfirminglarry "
511,1,"""it's allegations, u the bedroom? u see it?"" word a naive &amp; blind bitch. know ur husband cheated u. ramona dumb!!! "
512,1,"""it's never late tag bitch.""- "
513,1,"""it's dykes"" -hunter dyke a dyke "
514,1,"""julia roberts, a ho"" nottinghill "
515,2,"""just follow yellow brick twitter."" "
516,1,"""lmfaoooooooooooooooooo your pussy good my mama don;t like you? guess gotta go;;;..my mama."" "
517,2,"""lol, cripple!"" - wendy davis. rt scientist create remote-controlled chick study shy penguin "
518,1,"""let's nip ahoy spank maybe"" "
519,0,"""let's kill cracker babies!"". wtf i hear???????? wow. "
520,1,"""like... correct if i'm wrong but... pimpin involve 'smackin bitch money'?"" "
521,1,"""lmao ;; rt pound cake look like pussy ; "
522,1,"""lmao d.rose adidas lighter my phone .... shit retarded"" "
523,2,"""mam, ren;e doet haar rol net ze ongesteld wat ongesteld?"" van dat soort vragen waar je denkt: hoe leg ik die weer uit. "
524,1,"""maybe want be than friend maybe a stupid bitch. never know you make cum."" ;;; "
525,2,"""mine play dmx kirk franklin smh well neighbor ghetto . get at like and beat kids."" "
526,0,"""my grandma used call porch monkey the time... come think it did refer a broken bottle a a nigger knife"" ; "
527,1,"""my momma told to tell to mind yoooo damn motha fuckin business + knowin it bitch!!!!!!"" "
528,1,"""my nip freeeeezing...and that's okay they're slicing my bra...."" ; "
529,1,"""my twitter wa hacked"" = i'm pussy admit said and i want act like i never said it. "
530,1,"""nah girl ain't gon able make it, been tight since rus loss job"" in back like ""damn bitch really"" "
531,0,"""nah you ;;;; yo thought photoshopped face that faggot smmfh...i hate yall"" "
532,1,"""new flame"" song the yr lol bitch super run like "
533,1,"""niggas always yelling ""fuck bitches, get money"" meanwhile they're broke still want bitches;."" "
534,1,"""niggas pressed pussy, eeeeeen nothin"" "
535,1,"""no bitch - nan "
536,1,"""no boat hoe please thanks"" - mom "
537,2,"""ovo"" ; &amp; kendrick lamar still trash; "
538,1,"""on top that, just pregnant sorry hoe. aint never got money. even water broke."" - riptallt "
539,2,"""only couple red sox gotten past first base."" i'm dying laughing. maybe yank need teach some game. "
540,0,"""our people"". is time aryan race  stand and say ""no more"". the mongerls turn the world a ghetto slum.  "
541,1,"""pistol whip dickau, shoot yo bitch club up."" sometimes freestyle freestyles. i'm okay that. "
542,1,"""rt for me. please thanks a pierced pussy come across timeline ;"" "
543,1,"""remy machiavelli send shot ya belly"" ; bitch ; "
544,1,"""roberto are one nasty hoe"" "
545,1,"""sorry jb fan;really justin come back"". is top comment a justin timberlake video  million views. son a fucking bitch! "
546,1,"""searching"" incredible story  white man's quest find ingredient necessary make caribbean jerked chicken redneck land "
547,1,"""selling soul material wishes: fast car bitches"" tupac smile remix "
548,1,"""shake bear ... aka two redneck sex a dead bear"" "
549,1,"""shall compare thee summer;s day? no, summer;s day not a bitch."" "
550,1,"""she gotta shape her pussy lip tho whole wheat organic pussy "
551,1,"""she said wigga man rich...take du-rag off"" "
552,1,"""she wa bitch anyway"" "
553,1,"""she's florida you've got do sniff test those swamp pussies"" ;;;;;;;;;;;;;;;;;;;;;; "
554,1,"""slow fuck down, bitch, know you live!"" classy young lady. "
555,1,"""so he's good football player...but still act like nig"" "
556,1,"""stop a pussy, son, shove needle your heart!"" afterearth "
557,1,"""stop looking u go eat pussy, yuppie fucks."" "
558,1,"""takin straight dirt, finger pussy know i can put dick it?"" "
559,1,"""that ain't bro moves, that's hoe moves"" "
560,1,"""that girl plain looking borderline ugly &amp; chunky"". hey least got nice smile &amp; great personality. "
561,2,"""the devil grows inside heart the selfish wicked white, brown, yellow black color not restricted"" "
562,2,"""the water yellow, i'm healthy student"" "
563,1,"""these hoe ain't loyal"" "
564,1,"""these hoe keep callin i ain't pickin up"";; "
565,0,"""these sour apple bitter bitches, i'm fuckin wit em"" "
566,1,"""they faggot oriole petty fuck...got swept outta bitch"" "
567,1,"""they some ghetto bands"" * get snuck* ;;;; "
568,2,"""they to. division trash saint gon win nfc south...watch"" "
569,1,"""this for fan waited, the bitch nigga hated / old hoe dated, look mama, we; "
570,1,"""this for ghetto motherfuckers"" -missy elliott "
571,2,"""this recipe call a leftover brownie. the hell a leftover brownie? that's a brownie haven't eaten yet.""- "
572,1,"""those ratchet broad represent but white can't talk trash them 'cause on racist shit"" black "
573,1,"""trust noneeee, bitch don't "
574,1,"""twitter twitter"" bitch twitter life "
575,2,"""two road diverged a yellow wood, i chose one j;tunheimr"" - robert frost giant "
576,1,"""u got k bitch nigga""--al haymon antonio tarver "
577,1,"""uh-uh, do have? empty heart, empty bottle, yellow cab.. you would like catch cuz yo latest ex made u mad.. "
578,1,"""used have girlfriend, all got hoes.. wa lookin a good girl, she wa fuckin the low."" "
579,1,"""virgin pussy () , regular pussy ( ) , oomf pussy () "
580,1,"""whaaaaaat! lmaooo!!! that's i luv u fat bitch cuz y'all got big ole titty phat booties"" "
581,1,"""walked that bitch like, nigga made it!"" "
582,0,"""we hate niggers, hate faggot we hate spics""-kkk rally "
583,0,"""we're here, we're queer!"" , , , hut! like in butt!"" "
584,1,"""well bitch, biology said..."" ;;; "
585,1,"""what do? gotta report a spam rt lady rt your head game better your pussy"" "
586,1,"""when im done a hoe pas to squad"" g!!!!!!!!!!!!!!!!!!!!!!!! "
587,0,"""who fuck callin jiggaboo, nigga?!"" "
588,0,"""why people think gay marriage okay beyond me. sorry don't want future son seeing  fag walking the street holding hand "
589,1,"""why u such little bitch chris ain't six bitch"" - allisons mom "
590,1,"""why would want play some pussy?"" - *dead* snl "
591,1,"""why would wanna the green ranger? he's evil!"" duh bitch "
592,1,"""why would want pussy your side burns?.. thats good question"" hahahahaha ; "
593,1,"""will shank bitch ceviche"" "
594,1,"""work"" - get through rough day hahaha hoes "
595,1,"""wow are bitch"" yes that's already established, anything else have say? "
596,1,"""y'all forget ha brand new baby girl home"" bitch cooky burning "
597,2,"""yah"" ha said his word the mtzra'ym(egyptians) his people ysrah'al his inheritance the kushite(ethiopians)..... "
598,2,"""yaoooooooo mawnin yardies! ;;;"" "
599,1,"""yo bitch the horn. tryna shoot porn."" - that's shirt worthy tony "
600,1,"""yo i sublet pussy"" shitfahdsays "
601,1,"""yo foot smell like puss"" ;; whut ? ""like flower bitch"" ;;;; omg "
602,1,"""yo mama, bitch."" rt wa one sentence ended relationship? "
603,0,"""you ain't gunna shit spear chucker"" "
604,1,"""you ain't bitch"" my favorite response long text "
605,1,"""you yo boy pussy cats."" "
606,1,"""you a cunt"" "
607,1,"""you pull pussy a dodge collect panty alright."" -stormy jake ;;; "
608,1,"""you take someone of ghetto, you can't take ghetto of them."" "
609,1,"""you like u colored folks, the he'll not colored white fucks"" ;;;; "
610,1,"""you got hella hoes"" "
611,2,"""you hit lights, line toco bell  he morning, diana's back her house. a miracle"" - charlie "
612,1,"""you look cute today :)"".. ""really?!"" helll no, swerve hoe! "
613,2,"""you look like little bird help get dressed the morning"" "
614,0,"""you ol trout mouth bitch"" deeeeaaaadd "
615,1,"""you talk like fag your shit's retarded. that's cool scro, lot's tards there living total kick-ass lives!"" "
616,1,"""you took land you could make other retarded diapers? sure....use image....cool...."" redskins nfl concussion jokes "
617,1,"""you're garden rose, that bitch a weed."" "
618,1,"""you're fucked up"" shit dumb cunt go post picture your flat titty ig slut "
619,1,"""your queer"". ;;;; "
620,1,"""your homeboy looking bad you giving cash them hoes"" "
621,2,"""your teeth like stars."" ""aww thanks!"" ""yeah... yellow far away each other."" "
622,1,"""yup. fuck em playing like trash rt clipper wanna play lol"" "
623,1,"""ain't time you hoe get of here"" lol is ariana's mom say u "
624,1,"""are bitches?"" - "
625,0,"""ayo even kill handicapped crippled bitches/look my scalp real close you'll see triple sixes"" "
626,1,"""bitch freak shit"" "
627,1,"""bitch vagina a little resilient that"" - "
628,1,"""but love him"" nah bitch ain't love. "
629,1,"""but pussy the root all drama attribute put in head they mama."" "
630,1,"""call keyshawn johnson cause im catchin erry hoe"" "
631,1,"""captain save hoe"" the annoying phrase "
632,1,"""day judgement everybody gonna looking the big jumbotron watching fuck majjinn buu bitch"" "
633,1,"""don't let side bitch settle in, might to headbutt evelyn"" "
634,1,"""dont show no bitch unless look like dolly parton!!!"" "
635,0,"""fuck you pussy hater go suck dick die quick"" - someone, me, youtube comments. think we'd good friends. "
636,2,"""hick raver venn diagram ha a very large intersection"" "
637,1,"""hoes suck dick cu look like john stockton hit em wit choppa, luke am fatherrr"" - "
638,1,"""if wasnt a work place id deck you"" aye fucking right, i'd give a tyson  combo nd end with uppercut. shut fuck bitch "
639,1,"""if can suck dick a dip in, not a keeper a true redneck woman."" - kim's dad. "
640,1,"""im gonna rip bitch apart"" ""rip apart"" ""lol"" "
641,1,"""its britney bitch"" - bible (leviticus :) "
642,1,"""niggas bitch bitch nigga dike hoe black bright hoe fag tag and scally wags"" "
643,1,"""no pussy, not tryna go the studio, call mufuckin crib like that, god. yo. word god will bus yo shit, god, word up"" "
644,1,"""oh ya hoe think cute skin tight cat suit assuming they body boomin dispute"" "
645,1,"""omg bitch fucking stupid swear blah blah blah"" *a week later* omg ilysm bae ur best friend swear "
646,0,"""on way fuck bitch the name the lord"" - mr. race "
647,0,"""poor whitey"" "
648,1,"""riding my bros still trust hoes"" "
649,1,"""this weekend going fabulous"" naa man, seeing nae cunt. you they'll be koed  second flat. hate u. fuckgm "
650,1,"""whatever are, a good one."" -abraham lincoln, quote not yall hoes! "
651,1,"""when guy say ""latinas &gt;"" mean kim kardashian looking girl you bitch shaped like mini fridge &amp; smell like tortillas"" "
652,2,"""when rapper say twat make feel weird"" ;;;; "
653,1,"""you better pipe pussy over there""- ;lmao wth doe even mean? "
654,1,"""you fucking pussy couldn't even beat dick."" - angry youtube comment "
655,1,"""you're a cunt right now"" - "
656,1,# son a bitch moment it rain you forget car window down 
657,1,"thingsthatgetsonmynerves needy hoes, ratchet hoes, sideline hoes, beggin' hoes, dumb hoes, looking love facebook hoes.. "
658,1,# get hit bitch campus want 
659,1,personidbitchslap . fa blowin tl. like bitch spare tire leavin dairy queen 
660,2,faves rt ; snoop justin having much fun this charlie wilson tribute betawards #; 
661,1,taughtme pussy feel ;; 
662,1,wordsaftersex that pussy bitch? 
663,0,"azmonsoon lot rain, bad wasn't enough wash away teabagger racist white trash the state. tcot teaparty azflooding "
664,1,alexfromtarget get million retweets chrisfromwalmart cant even get bitch text back.... 
665,1,alexfromtarget them bitch wet...lmmfao 
666,1,"anncoulter still calling obama 'community organizer' re: syria. well, is still cunt well. what? "
667,1,asagiraffes pussy 
668,2,askdems you embarrassed charlie rangel remains your caucus? 
669,1,"bob bass bitch bitch his dick, fish the dock "
670,2,"breaking: ap call mass. governor race charlie baker. watch live coverage wcvb, streaming online. "
671,1,bangbangbirdgang ya bitch you!!!  -fruit loop 
672,1,bartending becomes real bitch you bartender way way taller the bar wa designed for. holy back pains. 
673,1,bestsongtohavesexto bitch love sosa bangbang 
674,2,"bigbird wa made a gay couple. yes, a gop world bird would have existed since creator would in jail sodomy. "
675,1,bitchslapthursdays nite pure passion door open @ .... we watching game that bitch too; 
676,2,"blessjesus amos : - two walk together, except be agreed? "
